shipment_id,transit_days,origin_weather_severity,dest_weather_severity,origin_nlp_risk,is_delayed,delay_days,origin_Dubai Port,origin_Los Angeles Port,origin_Mumbai Port,origin_Rotterdam Port,origin_Shanghai Port,origin_Singapore Port,destination_Dubai Port,destination_Los Angeles Port,destination_Mumbai Port,destination_Rotterdam Port,destination_Shanghai Port,destination_Singapore Port,item_Auto Parts,item_Electronics,item_Machinery,item_Pharmaceuticals,item_Textiles
SHP10246,21,10,7,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP10247,19,10,1,0.1,1,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10248,16,0,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP10249,20,0,0,0.1,1,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
SHP10250,22,3,0,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP10251,21,10,4,0.1,1,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHP10252,24,3,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SHP10253,22,4,10,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10254,10,3,7,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP10255,21,0,0,0.1,1,7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHP10256,22,0,4,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP10257,20,1,0,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP10258,26,0,4,0.1,1,10,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP10259,13,0,1,0.998696744441986,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP10260,30,7,0,0.9996067881584167,1,9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
SHP10261,28,1,3,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP10262,20,10,0,0.9750776886940002,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP10263,19,10,4,0.9995187520980836,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP10264,12,0,0,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP10265,19,3,3,0.1,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP10266,22,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP10267,30,3,10,0.9845608472824096,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP10268,11,1,4,0.9845608472824096,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SHP10269,15,1,0,0.1,1,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SHP10270,26,1,4,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP10271,23,0,0,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP10272,30,0,3,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHP10273,22,3,0,0.9914842247962952,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SHP10274,12,4,0,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHP10275,22,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
SHP10276,22,1,4,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
SHP10277,30,0,7,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP10278,19,0,4,0.1,1,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP10279,17,3,1,0.988454520702362,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SHP10280,26,0,0,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
SHP10281,20,4,1,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHP10282,14,3,4,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP10283,11,7,4,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHP10284,19,4,1,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHP10285,19,4,1,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP10286,28,4,3,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP10287,26,1,4,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP10288,18,1,3,0.1,1,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
SHP10289,26,0,7,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP10290,24,4,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SHP10291,24,0,3,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
SHP10292,26,0,4,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP10293,10,1,10,0.9991770386695862,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP10294,11,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP10295,29,0,0,0.1,1,8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP10296,14,4,3,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP10297,13,1,4,0.9990315437316896,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
SHP10298,17,4,7,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
SHP10299,25,1,0,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP10300,14,10,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP10301,28,10,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP10302,12,10,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
SHP10303,10,1,4,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP10304,18,3,3,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP10305,30,0,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP10306,21,0,0,0.9996029734611512,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
SHP10307,25,4,4,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHP10308,19,4,0,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
SHP10309,26,1,1,0.988454520702362,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
SHP10310,30,10,3,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP10311,13,4,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP10312,20,0,3,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP10313,18,0,1,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
SHP10314,29,0,0,0.9990315437316896,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SHP10315,13,4,0,0.988454520702362,1,12,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
SHP10316,29,4,3,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
SHP10317,11,1,4,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
SHP10318,30,4,4,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP10319,26,1,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP10320,29,7,0,0.999671220779419,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
SHP10321,17,0,3,0.9991770386695862,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
SHP10322,11,0,7,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SHP10323,24,3,0,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
SHP10324,22,4,4,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP10325,15,0,4,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP10326,18,0,3,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP10327,25,0,3,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
SHP10328,24,4,1,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
SHP10329,12,4,0,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
SHP10330,30,0,0,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP10331,16,10,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP10332,27,0,3,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
SHP10333,12,0,0,0.9895437955856324,1,6,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP10334,23,0,4,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
SHP10335,12,0,0,0.989282488822937,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP10336,27,4,1,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
SHP10337,11,0,10,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
SHP10338,15,1,3,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP10339,19,0,0,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHP10340,14,4,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP10341,30,0,1,0.1,1,2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP10342,29,4,7,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP10343,10,10,1,0.1,1,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP10344,16,0,3,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
SHP10345,30,0,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP10346,22,0,1,0.9539816975593568,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP10347,23,0,4,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP10348,20,0,4,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
SHP10349,21,3,4,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SHP10350,13,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP10351,19,0,0,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
