shipment_id,origin,destination,item,dispatch_date,planned_eta,actual_arrival,delay_days,is_delayed
SHP11044,Mumbai Port,Rotterdam Port,Textiles,2023-12-21,2024-01-20,2024-01-20,0,0
SHP11045,Shanghai Port,Mumbai Port,Electronics,2023-02-28,2023-03-24,2023-03-24,0,0
SHP11046,Mumbai Port,Singapore Port,Pharmaceuticals,2023-09-19,2023-10-18,2023-10-18,0,0
SHP11047,Rotterdam Port,Singapore Port,Pharmaceuticals,2023-01-23,2023-02-07,2023-02-07,0,0
SHP11048,Dubai Port,Shanghai Port,Auto Parts,2023-03-16,2023-03-31,2023-03-31,0,0
SHP11049,Mumbai Port,Dubai Port,Textiles,2023-06-08,2023-07-02,2023-07-02,0,0
SHP11050,Shanghai Port,Mumbai Port,Auto Parts,2023-04-14,2023-04-24,2023-04-24,0,0
SHP11051,Los Angeles Port,Mumbai Port,Pharmaceuticals,2023-09-12,2023-10-07,2023-10-07,0,0
SHP11052,Mumbai Port,Singapore Port,Pharmaceuticals,2023-05-02,2023-05-18,2023-05-18,0,0
SHP11053,Rotterdam Port,Dubai Port,Pharmaceuticals,2023-08-15,2023-08-27,2023-08-27,0,0
SHP11054,Mumbai Port,Los Angeles Port,Machinery,2023-05-23,2023-06-21,2023-06-21,0,0
SHP11055,Shanghai Port,Mumbai Port,Auto Parts,2023-03-17,2023-03-28,2023-03-28,0,0
SHP11056,Mumbai Port,Los Angeles Port,Electronics,2023-12-08,2024-01-05,2024-01-05,0,0
SHP11057,Los Angeles Port,Rotterdam Port,Electronics,2023-01-26,2023-02-08,2023-02-08,0,0
SHP11058,Shanghai Port,Los Angeles Port,Textiles,2023-11-09,2023-12-08,2023-12-08,0,0
SHP11059,Dubai Port,Shanghai Port,Pharmaceuticals,2023-10-24,2023-11-14,2023-11-14,0,0
SHP11060,Mumbai Port,Rotterdam Port,Textiles,2023-07-08,2023-07-30,2023-07-30,0,0
SHP11061,Rotterdam Port,Singapore Port,Electronics,2023-05-30,2023-06-24,2023-07-04,10,1
SHP11062,Singapore Port,Los Angeles Port,Textiles,2023-09-27,2023-10-20,2023-10-20,0,0
SHP11063,Singapore Port,Shanghai Port,Machinery,2023-01-30,2023-02-12,2023-02-12,0,0
SHP11064,Singapore Port,Dubai Port,Electronics,2023-09-05,2023-10-04,2023-10-04,0,0
SHP11065,Singapore Port,Los Angeles Port,Pharmaceuticals,2023-11-08,2023-11-28,2023-11-28,0,0
SHP11066,Dubai Port,Singapore Port,Textiles,2023-03-08,2023-04-06,2023-04-06,0,0
SHP11067,Dubai Port,Rotterdam Port,Pharmaceuticals,2023-04-03,2023-05-02,2023-05-02,0,0
SHP11068,Los Angeles Port,Shanghai Port,Electronics,2023-03-02,2023-03-12,2023-03-12,0,0
SHP11069,Mumbai Port,Los Angeles Port,Machinery,2023-08-01,2023-08-24,2023-08-26,2,1
SHP11070,Los Angeles Port,Singapore Port,Auto Parts,2023-01-06,2023-02-05,2023-02-05,0,0
SHP11071,Los Angeles Port,Rotterdam Port,Electronics,2023-06-07,2023-06-26,2023-06-26,0,0
SHP11072,Los Angeles Port,Mumbai Port,Electronics,2023-12-18,2024-01-07,2024-01-07,0,0
SHP11073,Singapore Port,Dubai Port,Machinery,2023-01-15,2023-01-30,2023-01-30,0,0
SHP11074,Los Angeles Port,Dubai Port,Pharmaceuticals,2023-01-19,2023-02-18,2023-02-18,0,0
SHP11075,Shanghai Port,Dubai Port,Machinery,2023-06-21,2023-07-15,2023-07-15,0,0
SHP11076,Rotterdam Port,Mumbai Port,Machinery,2023-06-03,2023-07-01,2023-07-01,0,0
SHP11077,Los Angeles Port,Singapore Port,Machinery,2023-01-10,2023-01-26,2023-01-26,0,0
SHP11078,Los Angeles Port,Rotterdam Port,Electronics,2023-03-18,2023-04-05,2023-04-05,0,0
SHP11079,Los Angeles Port,Dubai Port,Machinery,2023-03-26,2023-04-23,2023-04-23,0,0
SHP11080,Shanghai Port,Singapore Port,Electronics,2023-06-07,2023-06-27,2023-06-27,0,0
SHP11081,Los Angeles Port,Dubai Port,Electronics,2023-09-12,2023-09-29,2023-09-29,0,0
SHP11082,Los Angeles Port,Shanghai Port,Machinery,2023-06-04,2023-06-19,2023-06-19,0,0
SHP11083,Mumbai Port,Los Angeles Port,Electronics,2023-08-16,2023-09-11,2023-09-19,8,1
SHP11084,Rotterdam Port,Singapore Port,Auto Parts,2023-04-08,2023-04-28,2023-04-28,0,0
SHP11085,Singapore Port,Dubai Port,Textiles,2023-06-17,2023-07-01,2023-07-01,0,0
SHP11086,Mumbai Port,Singapore Port,Auto Parts,2023-04-16,2023-04-27,2023-04-27,0,0
SHP11087,Singapore Port,Dubai Port,Electronics,2023-01-03,2023-01-22,2023-01-22,0,0
SHP11088,Singapore Port,Dubai Port,Electronics,2023-06-20,2023-07-14,2023-07-14,0,0
SHP11089,Mumbai Port,Singapore Port,Textiles,2023-01-12,2023-02-09,2023-02-09,0,0
SHP11090,Singapore Port,Shanghai Port,Textiles,2023-04-13,2023-04-29,2023-04-29,0,0
SHP11091,Dubai Port,Los Angeles Port,Pharmaceuticals,2023-12-10,2023-12-23,2023-12-23,0,0
SHP11092,Shanghai Port,Rotterdam Port,Electronics,2023-01-08,2023-02-06,2023-02-06,0,0
SHP11093,Mumbai Port,Los Angeles Port,Machinery,2023-06-29,2023-07-26,2023-07-26,0,0
SHP11094,Shanghai Port,Rotterdam Port,Machinery,2023-05-06,2023-05-21,2023-05-26,5,1
SHP11095,Dubai Port,Los Angeles Port,Machinery,2023-08-16,2023-08-27,2023-08-27,0,0
SHP11096,Rotterdam Port,Mumbai Port,Electronics,2023-07-16,2023-07-27,2023-07-29,2,1
SHP11097,Rotterdam Port,Shanghai Port,Machinery,2023-10-31,2023-11-30,2023-11-30,0,0
SHP11098,Singapore Port,Rotterdam Port,Machinery,2023-07-02,2023-07-21,2023-07-21,0,0
SHP11099,Shanghai Port,Singapore Port,Electronics,2023-08-27,2023-09-24,2023-09-25,1,1
SHP11100,Singapore Port,Rotterdam Port,Electronics,2023-08-22,2023-09-10,2023-09-10,0,0
SHP11101,Singapore Port,Rotterdam Port,Pharmaceuticals,2023-04-29,2023-05-16,2023-05-16,0,0
SHP11102,Dubai Port,Los Angeles Port,Textiles,2023-07-20,2023-08-04,2023-08-04,0,0
SHP11103,Singapore Port,Los Angeles Port,Textiles,2023-08-21,2023-09-15,2023-09-20,5,1
SHP11104,Rotterdam Port,Mumbai Port,Textiles,2023-09-03,2023-09-27,2023-09-27,0,0
SHP11105,Los Angeles Port,Rotterdam Port,Machinery,2023-10-22,2023-11-05,2023-11-05,0,0
SHP11106,Rotterdam Port,Mumbai Port,Textiles,2023-10-12,2023-11-11,2023-11-13,2,1
SHP11107,Los Angeles Port,Singapore Port,Pharmaceuticals,2023-07-25,2023-08-22,2023-08-22,0,0
SHP11108,Dubai Port,Shanghai Port,Machinery,2023-03-23,2023-04-17,2023-04-17,0,0
SHP11109,Los Angeles Port,Shanghai Port,Machinery,2023-08-09,2023-09-01,2023-09-01,0,0
SHP11110,Los Angeles Port,Singapore Port,Auto Parts,2023-03-30,2023-04-11,2023-04-11,0,0
SHP11111,Singapore Port,Dubai Port,Pharmaceuticals,2023-02-28,2023-03-28,2023-03-28,0,0
SHP11112,Los Angeles Port,Singapore Port,Electronics,2023-08-16,2023-08-31,2023-08-31,0,0
SHP11113,Rotterdam Port,Mumbai Port,Machinery,2023-02-25,2023-03-26,2023-03-26,0,0
SHP11114,Rotterdam Port,Los Angeles Port,Pharmaceuticals,2023-11-27,2023-12-08,2023-12-12,4,1
SHP11115,Shanghai Port,Singapore Port,Electronics,2023-03-17,2023-03-31,2023-03-31,0,0
SHP11116,Los Angeles Port,Dubai Port,Machinery,2023-10-23,2023-11-16,2023-11-16,0,0
SHP11117,Singapore Port,Los Angeles Port,Textiles,2023-10-19,2023-11-07,2023-11-07,0,0
SHP11118,Rotterdam Port,Los Angeles Port,Electronics,2023-10-26,2023-11-05,2023-11-05,0,0
SHP11119,Dubai Port,Rotterdam Port,Auto Parts,2023-05-31,2023-06-11,2023-06-11,0,0
SHP11120,Dubai Port,Mumbai Port,Electronics,2023-12-27,2024-01-23,2024-01-23,0,0
SHP11121,Los Angeles Port,Mumbai Port,Textiles,2023-01-16,2023-02-02,2023-02-02,0,0
SHP11122,Dubai Port,Rotterdam Port,Textiles,2023-12-31,2024-01-22,2024-01-22,0,0
SHP11123,Rotterdam Port,Singapore Port,Auto Parts,2023-12-06,2023-12-21,2023-12-21,0,0
SHP11124,Shanghai Port,Singapore Port,Pharmaceuticals,2023-07-04,2023-07-27,2023-07-27,0,0
SHP11125,Singapore Port,Shanghai Port,Auto Parts,2023-01-06,2023-01-18,2023-01-18,0,0
SHP11126,Shanghai Port,Dubai Port,Pharmaceuticals,2023-03-11,2023-03-23,2023-03-23,0,0
SHP11127,Rotterdam Port,Dubai Port,Machinery,2023-08-06,2023-09-04,2023-09-04,0,0
SHP11128,Dubai Port,Rotterdam Port,Machinery,2023-08-19,2023-09-10,2023-09-10,0,0
SHP11129,Shanghai Port,Dubai Port,Machinery,2023-01-04,2023-02-01,2023-02-01,0,0
SHP11130,Singapore Port,Shanghai Port,Machinery,2023-05-18,2023-06-10,2023-06-10,0,0
SHP11131,Dubai Port,Los Angeles Port,Electronics,2023-01-20,2023-02-17,2023-02-17,0,0
SHP11132,Los Angeles Port,Mumbai Port,Machinery,2023-09-04,2023-09-16,2023-09-16,0,0
SHP11133,Singapore Port,Dubai Port,Textiles,2023-08-27,2023-09-22,2023-09-29,7,1
SHP11134,Dubai Port,Mumbai Port,Auto Parts,2023-08-30,2023-09-29,2023-09-29,0,0
SHP11135,Singapore Port,Mumbai Port,Machinery,2023-10-24,2023-11-12,2023-11-12,0,0
SHP11136,Los Angeles Port,Singapore Port,Electronics,2023-08-29,2023-09-22,2023-09-22,0,0
SHP11137,Rotterdam Port,Singapore Port,Textiles,2023-08-04,2023-08-25,2023-08-25,0,0
SHP11138,Los Angeles Port,Rotterdam Port,Auto Parts,2023-01-19,2023-02-17,2023-02-17,0,0
SHP11139,Singapore Port,Dubai Port,Textiles,2023-02-01,2023-03-03,2023-03-03,0,0
SHP11140,Shanghai Port,Singapore Port,Electronics,2023-12-03,2023-12-22,2023-12-22,0,0
SHP11141,Dubai Port,Mumbai Port,Textiles,2023-09-06,2023-09-18,2023-09-18,0,0
SHP11142,Mumbai Port,Rotterdam Port,Textiles,2023-03-09,2023-04-07,2023-04-07,0,0
SHP11143,Los Angeles Port,Mumbai Port,Electronics,2023-11-06,2023-11-21,2023-11-21,0,0
SHP11144,Singapore Port,Shanghai Port,Pharmaceuticals,2023-07-09,2023-07-24,2023-07-24,0,0
SHP11145,Singapore Port,Shanghai Port,Pharmaceuticals,2023-04-03,2023-04-29,2023-04-29,0,0
SHP11146,Los Angeles Port,Mumbai Port,Auto Parts,2023-11-01,2023-11-15,2023-11-15,0,0
SHP11147,Rotterdam Port,Dubai Port,Auto Parts,2023-12-05,2023-12-29,2023-12-29,0,0
SHP11148,Shanghai Port,Los Angeles Port,Machinery,2023-06-26,2023-07-07,2023-07-07,0,0
SHP11149,Mumbai Port,Shanghai Port,Auto Parts,2023-08-26,2023-09-17,2023-09-17,0,0
SHP11150,Rotterdam Port,Singapore Port,Auto Parts,2023-07-14,2023-08-05,2023-08-05,0,0
SHP11151,Shanghai Port,Singapore Port,Pharmaceuticals,2023-01-07,2023-01-26,2023-01-26,0,0
SHP11152,Rotterdam Port,Dubai Port,Textiles,2023-09-29,2023-10-10,2023-10-19,9,1
SHP11153,Dubai Port,Los Angeles Port,Pharmaceuticals,2023-11-09,2023-12-09,2023-12-09,0,0
SHP11154,Los Angeles Port,Rotterdam Port,Textiles,2023-02-20,2023-03-10,2023-03-10,0,0
SHP11155,Rotterdam Port,Dubai Port,Auto Parts,2023-12-11,2024-01-08,2024-01-08,0,0
SHP11156,Dubai Port,Los Angeles Port,Auto Parts,2023-06-10,2023-07-07,2023-07-10,3,1
SHP11157,Mumbai Port,Shanghai Port,Electronics,2023-07-30,2023-08-12,2023-08-12,0,0
SHP11158,Singapore Port,Rotterdam Port,Textiles,2023-04-23,2023-05-12,2023-05-12,0,0
SHP11159,Mumbai Port,Shanghai Port,Machinery,2023-02-17,2023-02-28,2023-02-28,0,0
SHP11160,Singapore Port,Shanghai Port,Machinery,2023-11-23,2023-12-06,2023-12-06,0,0
SHP11161,Mumbai Port,Shanghai Port,Machinery,2023-03-08,2023-03-30,2023-03-30,0,0
SHP11162,Singapore Port,Dubai Port,Auto Parts,2023-02-26,2023-03-13,2023-03-13,0,0
SHP11163,Rotterdam Port,Mumbai Port,Pharmaceuticals,2023-05-22,2023-06-14,2023-06-14,0,0
SHP11164,Singapore Port,Los Angeles Port,Textiles,2023-03-24,2023-04-05,2023-04-05,0,0
SHP11165,Mumbai Port,Dubai Port,Pharmaceuticals,2023-06-20,2023-07-01,2023-07-01,0,0
SHP11166,Los Angeles Port,Shanghai Port,Pharmaceuticals,2023-02-05,2023-03-02,2023-03-02,0,0
SHP11167,Shanghai Port,Singapore Port,Pharmaceuticals,2023-04-02,2023-05-02,2023-05-02,0,0
SHP11168,Shanghai Port,Singapore Port,Pharmaceuticals,2023-04-22,2023-05-21,2023-05-21,0,0
SHP11169,Rotterdam Port,Los Angeles Port,Electronics,2023-01-18,2023-01-30,2023-02-01,2,1
SHP11170,Singapore Port,Los Angeles Port,Pharmaceuticals,2023-01-10,2023-02-04,2023-02-04,0,0
SHP11171,Singapore Port,Mumbai Port,Electronics,2023-12-07,2023-12-29,2023-12-29,0,0
SHP11172,Singapore Port,Los Angeles Port,Pharmaceuticals,2023-10-22,2023-11-01,2023-11-01,0,0
SHP11173,Rotterdam Port,Dubai Port,Pharmaceuticals,2023-07-26,2023-08-07,2023-08-07,0,0
SHP11174,Mumbai Port,Dubai Port,Pharmaceuticals,2023-03-04,2023-04-01,2023-04-01,0,0
SHP11175,Los Angeles Port,Rotterdam Port,Textiles,2023-07-25,2023-08-05,2023-08-05,0,0
SHP11176,Singapore Port,Mumbai Port,Textiles,2023-10-01,2023-10-21,2023-10-22,1,1
SHP11177,Rotterdam Port,Los Angeles Port,Auto Parts,2023-04-01,2023-04-28,2023-05-07,9,1
SHP11178,Rotterdam Port,Shanghai Port,Textiles,2023-12-23,2024-01-14,2024-01-14,0,0
SHP11179,Singapore Port,Los Angeles Port,Pharmaceuticals,2023-02-13,2023-03-15,2023-03-15,0,0
SHP11180,Shanghai Port,Los Angeles Port,Electronics,2023-04-09,2023-04-19,2023-04-19,0,0
SHP11181,Dubai Port,Shanghai Port,Pharmaceuticals,2023-07-19,2023-07-31,2023-07-31,0,0
SHP11182,Singapore Port,Los Angeles Port,Pharmaceuticals,2023-10-01,2023-10-25,2023-10-25,0,0
SHP11183,Mumbai Port,Shanghai Port,Textiles,2023-01-29,2023-02-18,2023-02-18,0,0
SHP11184,Mumbai Port,Dubai Port,Electronics,2023-04-19,2023-05-19,2023-05-19,0,0
SHP11185,Rotterdam Port,Singapore Port,Auto Parts,2023-10-24,2023-11-10,2023-11-10,0,0
SHP11186,Mumbai Port,Los Angeles Port,Pharmaceuticals,2023-12-01,2023-12-11,2023-12-11,0,0
SHP11187,Dubai Port,Mumbai Port,Auto Parts,2023-12-26,2024-01-25,2024-01-25,0,0
SHP11188,Shanghai Port,Mumbai Port,Textiles,2023-02-19,2023-03-15,2023-03-15,0,0
SHP11189,Dubai Port,Mumbai Port,Electronics,2023-02-28,2023-03-25,2023-03-25,0,0
SHP11190,Dubai Port,Shanghai Port,Electronics,2023-04-14,2023-05-07,2023-05-07,0,0
SHP11191,Singapore Port,Rotterdam Port,Textiles,2023-03-03,2023-03-31,2023-03-31,0,0
SHP11192,Los Angeles Port,Shanghai Port,Electronics,2023-10-31,2023-11-15,2023-11-15,0,0
SHP11193,Mumbai Port,Rotterdam Port,Auto Parts,2023-08-01,2023-08-16,2023-08-16,0,0
SHP11194,Dubai Port,Shanghai Port,Pharmaceuticals,2023-05-05,2023-06-02,2023-06-20,18,1
SHP11195,Mumbai Port,Singapore Port,Pharmaceuticals,2023-03-22,2023-04-01,2023-04-01,0,0
SHP11196,Mumbai Port,Shanghai Port,Electronics,2023-04-02,2023-04-14,2023-04-14,0,0
SHP11197,Dubai Port,Los Angeles Port,Pharmaceuticals,2023-12-22,2024-01-16,2024-01-16,0,0
SHP11198,Shanghai Port,Los Angeles Port,Textiles,2023-09-25,2023-10-19,2023-10-19,0,0
SHP11199,Shanghai Port,Singapore Port,Electronics,2023-11-02,2023-11-17,2023-11-17,0,0
SHP11200,Dubai Port,Mumbai Port,Textiles,2023-06-28,2023-07-21,2023-07-31,10,1
SHP11201,Shanghai Port,Los Angeles Port,Electronics,2023-09-29,2023-10-12,2023-10-12,0,0
SHP11202,Dubai Port,Singapore Port,Auto Parts,2023-08-26,2023-09-25,2023-09-25,0,0
SHP11203,Los Angeles Port,Mumbai Port,Auto Parts,2023-02-27,2023-03-13,2023-03-13,0,0
SHP11204,Rotterdam Port,Dubai Port,Auto Parts,2023-03-23,2023-04-03,2023-04-14,11,1
SHP11205,Los Angeles Port,Rotterdam Port,Auto Parts,2023-08-11,2023-08-29,2023-08-29,0,0
SHP11206,Rotterdam Port,Mumbai Port,Electronics,2023-01-27,2023-02-23,2023-02-25,2,1
SHP11207,Mumbai Port,Dubai Port,Machinery,2023-03-01,2023-03-13,2023-03-13,0,0
SHP11208,Singapore Port,Rotterdam Port,Machinery,2023-10-24,2023-11-13,2023-11-13,0,0
SHP11209,Singapore Port,Los Angeles Port,Auto Parts,2023-02-26,2023-03-18,2023-03-18,0,0
SHP11210,Shanghai Port,Dubai Port,Auto Parts,2023-07-12,2023-07-29,2023-08-04,6,1
SHP11211,Dubai Port,Rotterdam Port,Electronics,2023-08-12,2023-08-26,2023-08-26,0,0
SHP11212,Dubai Port,Rotterdam Port,Auto Parts,2023-07-18,2023-08-08,2023-08-08,0,0
SHP11213,Singapore Port,Shanghai Port,Textiles,2023-05-19,2023-06-04,2023-06-04,0,0
SHP11214,Mumbai Port,Singapore Port,Electronics,2023-05-24,2023-06-07,2023-06-15,8,1
SHP11215,Rotterdam Port,Dubai Port,Pharmaceuticals,2023-03-29,2023-04-18,2023-04-18,0,0
SHP11216,Los Angeles Port,Singapore Port,Auto Parts,2023-11-23,2023-12-22,2023-12-22,0,0
SHP11217,Dubai Port,Singapore Port,Auto Parts,2023-02-14,2023-03-09,2023-03-09,0,0
SHP11218,Rotterdam Port,Shanghai Port,Machinery,2023-08-31,2023-09-24,2023-09-24,0,0
SHP11219,Singapore Port,Rotterdam Port,Auto Parts,2023-05-07,2023-05-27,2023-05-27,0,0
SHP11220,Shanghai Port,Singapore Port,Auto Parts,2023-10-21,2023-10-31,2023-10-31,0,0
SHP11221,Mumbai Port,Shanghai Port,Pharmaceuticals,2023-09-16,2023-09-27,2023-09-27,0,0
SHP11222,Rotterdam Port,Dubai Port,Electronics,2023-08-20,2023-09-14,2023-09-14,0,0
SHP11223,Dubai Port,Mumbai Port,Pharmaceuticals,2023-04-22,2023-05-06,2023-05-06,0,0
SHP11224,Shanghai Port,Mumbai Port,Electronics,2023-09-03,2023-09-22,2023-09-23,1,1
SHP11225,Rotterdam Port,Singapore Port,Machinery,2023-01-13,2023-02-06,2023-02-06,0,0
SHP11226,Shanghai Port,Dubai Port,Auto Parts,2023-07-09,2023-08-08,2023-08-08,0,0
SHP11227,Singapore Port,Mumbai Port,Electronics,2023-07-17,2023-08-06,2023-08-06,0,0
SHP11228,Los Angeles Port,Dubai Port,Textiles,2023-12-24,2024-01-22,2024-01-22,0,0
SHP11229,Shanghai Port,Mumbai Port,Machinery,2023-06-21,2023-07-02,2023-07-02,0,0
SHP11230,Singapore Port,Los Angeles Port,Electronics,2023-02-26,2023-03-20,2023-03-20,0,0
SHP11231,Dubai Port,Mumbai Port,Textiles,2023-07-07,2023-07-22,2023-07-22,0,0
SHP11232,Singapore Port,Mumbai Port,Machinery,2023-12-30,2024-01-15,2024-01-15,0,0
SHP11233,Los Angeles Port,Shanghai Port,Machinery,2023-02-28,2023-03-30,2023-03-30,0,0
SHP11234,Dubai Port,Shanghai Port,Auto Parts,2023-06-14,2023-07-05,2023-07-05,0,0
SHP11235,Dubai Port,Rotterdam Port,Textiles,2023-01-28,2023-02-09,2023-02-09,0,0
SHP11236,Rotterdam Port,Dubai Port,Machinery,2023-09-27,2023-10-10,2023-10-10,0,0
SHP11237,Dubai Port,Singapore Port,Textiles,2023-08-20,2023-09-18,2023-09-18,0,0
SHP11238,Singapore Port,Mumbai Port,Auto Parts,2023-08-23,2023-09-04,2023-09-18,14,1
SHP11239,Shanghai Port,Rotterdam Port,Electronics,2023-02-25,2023-03-12,2023-03-12,0,0
SHP11240,Singapore Port,Shanghai Port,Pharmaceuticals,2023-03-19,2023-04-04,2023-04-04,0,0
SHP11241,Singapore Port,Mumbai Port,Textiles,2023-08-02,2023-08-29,2023-08-29,0,0
SHP11242,Rotterdam Port,Los Angeles Port,Pharmaceuticals,2023-08-16,2023-09-15,2023-09-16,1,1
SHP11243,Shanghai Port,Mumbai Port,Electronics,2023-04-29,2023-05-25,2023-05-25,0,0
SHP11244,Rotterdam Port,Singapore Port,Textiles,2023-12-02,2024-01-01,2024-01-01,0,0
SHP11245,Rotterdam Port,Singapore Port,Machinery,2023-10-08,2023-11-01,2023-11-01,0,0
SHP11246,Dubai Port,Shanghai Port,Textiles,2023-03-29,2023-04-16,2023-04-16,0,0
SHP11247,Los Angeles Port,Rotterdam Port,Electronics,2023-03-17,2023-04-07,2023-04-07,0,0
SHP11248,Shanghai Port,Singapore Port,Auto Parts,2023-12-31,2024-01-27,2024-01-27,0,0
SHP11249,Shanghai Port,Los Angeles Port,Auto Parts,2023-05-02,2023-05-15,2023-05-27,12,1
SHP11250,Los Angeles Port,Singapore Port,Auto Parts,2023-08-14,2023-09-01,2023-09-01,0,0
SHP11251,Shanghai Port,Singapore Port,Electronics,2023-12-07,2023-12-27,2023-12-27,0,0
SHP11252,Shanghai Port,Rotterdam Port,Pharmaceuticals,2023-10-04,2023-10-19,2023-10-19,0,0
SHP11253,Mumbai Port,Shanghai Port,Pharmaceuticals,2023-09-13,2023-09-27,2023-09-27,0,0
SHP11254,Los Angeles Port,Shanghai Port,Electronics,2023-10-07,2023-11-02,2023-11-02,0,0
SHP11255,Singapore Port,Los Angeles Port,Pharmaceuticals,2023-05-29,2023-06-26,2023-06-26,0,0
SHP11256,Dubai Port,Rotterdam Port,Textiles,2023-12-19,2024-01-01,2024-01-01,0,0
SHP11257,Mumbai Port,Los Angeles Port,Machinery,2023-03-01,2023-03-20,2023-03-21,1,1
SHP11258,Dubai Port,Shanghai Port,Pharmaceuticals,2023-07-02,2023-07-14,2023-07-14,0,0
SHP11259,Dubai Port,Shanghai Port,Machinery,2023-09-27,2023-10-14,2023-10-14,0,0
SHP11260,Los Angeles Port,Shanghai Port,Electronics,2023-02-12,2023-03-11,2023-03-11,0,0
SHP11261,Singapore Port,Mumbai Port,Machinery,2023-07-21,2023-08-06,2023-08-06,0,0
SHP11262,Dubai Port,Singapore Port,Machinery,2023-01-29,2023-02-19,2023-02-19,0,0
SHP11263,Singapore Port,Rotterdam Port,Textiles,2023-07-17,2023-08-07,2023-08-09,2,1
SHP11264,Los Angeles Port,Rotterdam Port,Textiles,2023-08-17,2023-09-13,2023-09-20,7,1
SHP11265,Singapore Port,Rotterdam Port,Pharmaceuticals,2023-08-15,2023-09-03,2023-09-03,0,0
SHP11266,Singapore Port,Rotterdam Port,Pharmaceuticals,2023-03-13,2023-04-10,2023-04-10,0,0
SHP11267,Shanghai Port,Los Angeles Port,Textiles,2023-09-01,2023-09-27,2023-09-27,0,0
SHP11268,Mumbai Port,Singapore Port,Pharmaceuticals,2023-02-15,2023-02-25,2023-02-25,0,0
SHP11269,Los Angeles Port,Dubai Port,Auto Parts,2023-10-12,2023-11-05,2023-11-05,0,0
SHP11270,Shanghai Port,Los Angeles Port,Auto Parts,2023-07-15,2023-08-03,2023-08-03,0,0
SHP11271,Mumbai Port,Rotterdam Port,Machinery,2023-06-05,2023-06-30,2023-06-30,0,0
SHP11272,Rotterdam Port,Shanghai Port,Electronics,2023-01-02,2023-01-16,2023-01-16,0,0
SHP11273,Singapore Port,Rotterdam Port,Electronics,2023-12-01,2023-12-20,2023-12-20,0,0
SHP11274,Rotterdam Port,Shanghai Port,Electronics,2023-03-03,2023-03-21,2023-03-21,0,0
SHP11275,Mumbai Port,Singapore Port,Textiles,2023-10-25,2023-11-19,2023-11-19,0,0
SHP11276,Los Angeles Port,Dubai Port,Electronics,2023-07-11,2023-08-06,2023-08-06,0,0
SHP11277,Mumbai Port,Rotterdam Port,Auto Parts,2023-10-25,2023-11-05,2023-11-05,0,0
SHP11278,Rotterdam Port,Shanghai Port,Textiles,2023-03-25,2023-04-05,2023-04-05,0,0
SHP11279,Rotterdam Port,Los Angeles Port,Electronics,2023-05-29,2023-06-17,2023-06-17,0,0
SHP11280,Mumbai Port,Singapore Port,Auto Parts,2023-11-18,2023-12-03,2023-12-03,0,0
SHP11281,Dubai Port,Shanghai Port,Machinery,2023-06-15,2023-07-05,2023-07-05,0,0
SHP11282,Singapore Port,Los Angeles Port,Textiles,2023-12-17,2024-01-07,2024-01-12,5,1
SHP11283,Dubai Port,Los Angeles Port,Auto Parts,2023-01-07,2023-01-21,2023-01-21,0,0
SHP11284,Los Angeles Port,Dubai Port,Pharmaceuticals,2023-06-24,2023-07-09,2023-07-09,0,0
SHP11285,Shanghai Port,Singapore Port,Auto Parts,2023-04-07,2023-05-04,2023-05-04,0,0
SHP11286,Dubai Port,Singapore Port,Machinery,2023-12-26,2024-01-08,2024-01-08,0,0
SHP11287,Mumbai Port,Shanghai Port,Auto Parts,2023-01-09,2023-02-03,2023-02-03,0,0
SHP11288,Singapore Port,Los Angeles Port,Auto Parts,2023-08-15,2023-09-13,2023-09-13,0,0
SHP11289,Los Angeles Port,Shanghai Port,Textiles,2023-01-15,2023-01-28,2023-01-28,0,0
SHP11290,Singapore Port,Shanghai Port,Auto Parts,2023-06-07,2023-06-21,2023-06-21,0,0
SHP11291,Mumbai Port,Dubai Port,Electronics,2023-02-09,2023-02-19,2023-02-19,0,0
SHP11292,Rotterdam Port,Mumbai Port,Auto Parts,2023-02-25,2023-03-08,2023-03-08,0,0
SHP11293,Dubai Port,Singapore Port,Electronics,2023-08-29,2023-09-11,2023-09-11,0,0
SHP11294,Mumbai Port,Shanghai Port,Textiles,2023-12-08,2023-12-18,2023-12-18,0,0
SHP11295,Mumbai Port,Singapore Port,Auto Parts,2023-10-28,2023-11-13,2023-11-13,0,0
SHP11296,Los Angeles Port,Mumbai Port,Electronics,2023-03-16,2023-04-03,2023-04-03,0,0
SHP11297,Los Angeles Port,Rotterdam Port,Auto Parts,2023-09-14,2023-10-13,2023-10-13,0,0
SHP11298,Dubai Port,Mumbai Port,Electronics,2023-10-24,2023-11-03,2023-11-03,0,0
SHP11299,Singapore Port,Shanghai Port,Textiles,2023-03-29,2023-04-25,2023-04-28,3,1
SHP11300,Singapore Port,Mumbai Port,Auto Parts,2023-09-16,2023-10-11,2023-10-11,0,0
SHP11301,Dubai Port,Shanghai Port,Pharmaceuticals,2023-12-11,2023-12-24,2023-12-24,0,0
SHP11302,Los Angeles Port,Dubai Port,Pharmaceuticals,2023-04-20,2023-05-16,2023-05-16,0,0
SHP11303,Mumbai Port,Rotterdam Port,Electronics,2023-08-27,2023-09-09,2023-09-09,0,0
SHP11304,Rotterdam Port,Los Angeles Port,Textiles,2023-10-13,2023-10-24,2023-11-07,14,1
